Cellulomonas	1707
Oerskovia	162491
Paraoerskovia	665568
Pseudactinotalea	1926259
Tropheryma	2038
Demequina	577469
Lysinimicrobium	577469
Brachybacterium	43668
Dermabacter	36739
Helcobacillus	1161125
Allobranchiibius	2040262
Branchiibius	908251
Calidifontibacter	1158982
Demetria	63958
Dermacoccus	57495
Flexivirga	1096776
Kytococcus	57499
Dermatophilus	1862
Kineosphaera	211469
Mobilicoccus	984996
Piscicoccus	985001
Aquipuribacter	1433988
Arsenicicoccus	267408
Fodinibacter	872112
Humibacillus	556178
Intrasporangium	53357
Janibacter	53457
Knoellia	136099
Kribbia	331525
Lapillicoccus	402170
Marihabitans	568214
Ornithinibacter	1191515
Ornithinicoccus	82345
Ornithinimicrobium	125287
Oryzihumus	344063
Serinicoccus	265976
Terrabacter	53355
Tetrasphaera	99479
Jonesia	43673
Agreia	110934
Agrococcus	46352
Agromyces	33877
Amnibacterium	1029631
Aurantimicrobium	1705353
Candidatus Aquiluna	529881
Candidatus Flaviluna	500019
Candidatus Limnoluna	507002
Candidatus Planktoluna	500014
Chryseoglobus	1331730
Clavibacter	1573
Cnuibacter	1759331
Conyzicola	1648520
Cryobacterium	69578
Curtobacterium	2034
Diaminobutyricimonas	1433997
Frigoribacterium	96492
Frondihabitans	447237
Galbitalea	1484107
Glaciihabitans	1649454
Gryllotalpicola	1195526
Gulosibacter	256818
Herbiconiux	881616
Homoserinibacter	1649457
Homoserinimonas	1434009
Huakuichenia	1905746
Humibacter	427753
Klugiella	580374
Labedella	390250
Leifsonia	110932
Leucobacter	55968
Lysinimonas	1434018
Marisediminicola	1230698
Microbacterium	33882
Microcella	337004
Microterricola	518733
Mycetocola	76634
Naasia	1434022
Okibacterium	196084
Parafrigoribacterium	1957020
Plantibacter	190323
Pontimonas	1434032
Pseudoclavibacter	255204
Rathayibacter	33886
Rhodoglobus	193383
Rhodoluna	529883
Salinibacterium	235888
Schumannella	472058
Subtercola	120212
Yonghaparkia	355929
Arthrobacter	1663
Auritidibacter	1160973
Citricoccus	169133
Enteractinococcus	1164863
Falsarthrobacter	2109356
Garicola	1774136
Glutamicibacter	1742989
Kocuria	57493
Micrococcus	1269
Neomicrococcus	1868332
Nesterenkonia	57494
Paenarthrobacter	1742992
Paeniglutamicibacter	1742990
Pseudarthrobacter	1742993
Renibacterium	1645
Rothia	32207
Sinomonas	596707
Tersicoccus	1418588
Yaniella	225447
Zhihengliuella	370735
Luteimicrobium	754249
Timonella	1465824
Cellulosimicrobium	157920
Isoptericola	254250
Krasilnikoviella	1914244
Myceligenerans	253183
Promicromonospora	43676
Rarobacter	13242
Haloactinobacterium	626119
Ruania	626119
Actinocatenispora	390988
Actinoplanes	1865
Allocatelliglobosispora	1400054
Asanoa	195964
Catellatospora	53365
Catenuloplanes	33874
Couchioplanes	56433
Dactylosporangium	35753
Hamadaea	1121254
Krasilnikovia	349312
Longispora	203522
Luedemannella	349314
Micromonospora	1873
Phytohabitans	907364
Planosporangium	689760
Plantactinospora	673534
Pseudosporangium	439698
Rhizocola	1538466
Salinispora	168694
Spirilliplanes	42232
Stackebrandtia	283810
Verrucosispora	1873
Virgisporangium	65504
Wangella	1398561
Xiangella	1873
Egicoccus	1755825
Nitriliruptor	596499
Actinopolymorpha	117156
Aeromicrobium	2040
Flindersiella	1434003
Kribbella	182639
Marmoricola	86795
Mumia	1546255
Nocardioides	1839
Tenggerimyces	1784839
Acidipropionibacterium	1912215
Aestuariimicrobium	396388
Auraticoccus	1278221
Brooklawnia	369926
Cutibacterium	1912216
Friedmanniella	53387
Granulicoccus	448176
Haloactinopolyspora	1217101
Jiangella	281472
Luteococcus	33983
Microlunatus	29404
Micropruina	116071
Naumannella	1294511
Phytoactinopolyspora	1783488
Propionibacterium	1743
Propionicicella	348581
Propioniciclava	1085622
Propionicimonas	236052
Propioniferax	53456
Propionimicrobium	203133
Pseudopropionibacterium	2801844
Raineyella	1911549
Tessaracoccus	72763
Actinoalloteichus	65496
Actinokineospora	39845
Actinomycetospora	402649
Actinophytocola	695999
Actinopolyspora	1849
Actinorectispora	1769723
Alloactinosynnema	674734
Allokutzneria	1137960
Amycolatopsis	1813
Crossiella	130795
Goodfellowiella	334857
Halopolyspora	1649455
Herbihabitans	1884922
Kibdelosporangium	2029
Lechevalieria	165301
Longimycelium	1434016
Prauserella	142577
Pseudonocardia	1847
Saccharomonospora	1851
Saccharopolyspora	1835
Saccharothrix	2071
Sciscionella	596495
Thermocrispum	37924
Thermotunica	1649509
Umezawaea	583360
Yuhushiella	1813
Allostreptomyces	1914443
Kitasatospora	2063
Streptacidiphilus	228398
Streptomyces	1883
Allosalinactinospora	1631197
Lipingzhangella	1874625
Nocardiopsis	2013
Streptomonospora	104204
Thermobifida	83677
Acrocarpospora	90974
Microbispora	2005
Microtetraspora	1995
Nonomuraea	83681
Planomonospora	1998
Planotetraspora	58120
Sphaerimonospora	1792303
Sphaerisporangium	321315
Streptosporangium	2000
Thermocatellispora	1649505
Thermopolyspora	359169
Motilibacter	1434021
Actinoallomurus	667113
Actinocorallia	58108
Actinomadura	1988
Spirillospora	58122
Thermobispora	147067
Thermomonospora	2019
Atopobium	1380
Libanicoccus	2082587
Olsenella	133925
Collinsella	102106
Coriobacterium	33870
Enorma	1472762
Phoenicibacter	1981050
Raoultibacter	1926677
Adlercreutzia	447020
Asaccharobacter	553372
Cryptobacterium	84162
Denitrobacterium	79603
Eggerthella	84111
Enterorhabdus	580024
Enteroscipio	2126006
Gordonibacter	644652
Paraeggerthella	651554
Parvibacter	1427376
Senegalimassilia	1473205
Slackia	84108
Rubrobacter	42255
Gaiella	1154586
Conexibacter	191494
Parviterribacter	1759365
Patulibacter	361607
Solirubrobacter	207599
Thermoleophilum	192992
Aquifex	2713
Hydrogenivirga	246263
Hydrogenobacter	939
Thermocrinis	75905
Hydrogenobaculum	168657
Hydrogenothermus	133269
Persephonella	182899
Sulfurihydrogenibium	212790
Venenivibrio	407997
Balnearium	223787
Desulfurobacterium	64159
Thermovibrio	171868
Armatimonas	1042315
Chthonomonas	1077265
Fimbriimonas	1005038
Bacteroides	816
Barnesiella	397864
Coprobacter	1348911
Candidatus Armantifilum	907288
Candidatus Azobacteroides	511434
Candidatus Symbiothrix	467084
Dysgonomonas	156973
Fermentimonas	1784836
Petrimonas	307628
Proteiniphilum	294702
Butyricimonas	574697
Marinifilum	866673
Odoribacter	283168
Sanguibacteroides	1635148
Alkaliflexus	286729
Alkalitalea	1193324
Anaerophaga	177399
Carboxylicivirga	1628153
Labilibacter	1849718
Mangroviflexus	1434020
Marinilabilia	59738
Ruminofilibacter	340117
Saccharicrinis	1618113
Muribaculum	1918540
Microbacter	1548510
Paludibacter	346096
Porphyromonas	836
Alloprevotella	1283313
Paraprevotella	577309
Prevotella	838
Draconibacterium	1471399
Mangrovibacterium	1573808
Mariniphaga	1573806
Meniscus	200677
Prolixibacter	314318
Roseimarinus	1827484
Sunxiuqinia	1254401
Tangfeifania	1649501
Alistipes	239759
Anaerocella	1634949
Mucinivorans	1611681
Rikenella	28138
Salinivirga	1970191
Candidatus Vestibaculum	411918
Macellibacteroides	1159323
Parabacteroides	375288
Tannerella	195950
Acetobacteroides	1647173
Williamwhitmania	2038697
Arachidicoccus	1769012
Asinibacterium	1612198
Aurantisolimonas	2125991
Chitinophaga	79328
Cnuella	1648511
Dinghuibacter	1795363
Edaphobaculum	2039714
Ferruginibacter	1004303
Filimonas	649460
Filobacterium	1740706
Flaviaesturariibacter	1789690
Flavihumibacter	1004301
Flavisolibacter	398041
Flavitalea	1210116
Haoranjiania	1890298
Heliimonas	1649456
Hydrobacter	1774131
Hydrotalea	1004300
Lacibacter	649461
Niabella	379899
Niastella	354354
Parafilimonas	1649476
Parasediminibacterium	1747780
Parasegetibacter	1004302
Pseudoflavitalea	1884792
Puia	2045098
Rurimicrobium	2049912
Sediminibacterium	504481
Segetibacter	460073
Taibaiella	1434702
Terrimonas	296051
Thermoflavifilum	1649506
Vibrionimonas	1649511
Aureispira	365032
Candidatus Aquirestis	526862
Haliscomenobacter	2349
Lewinella	70994
Membranicola	2023705
Phaeodactylibacter	1564515
Portibacter	1227556
Rubidimonas	1147735
Saprospira	1007
Candidatus Amoebophilus	281119
Candidatus Cardinium	273135
Candidatus Paenicardinium	362860
Algoriphagus	246875
Anditalea	1494913
Aquiflexum	280472
Belliella	232244
Catalinimonas	1522128
Cecembia	1187078
Cesiribacter	1133570
Cyclobacterium	68288
Echinicola	390846
Ekhidna	447678
Fabibacter	290180
Fontibacter	881894
Fulvivirga	396811
Imperialibacter	1649461
Indibacter	647744
Lunatimonas	1774589
Mariniradius	1245590
Marinoscillum	643701
Marivirga	869806
Mongoliicoccus	1237108
Mongoliitalea	1511649
Nafulsella	1265689
Negadavirga	1822461
Reichenbachiella	156993
Roseivirga	290180
Shivajiella	1336690
Tunicatimonas	1077254
Cytophaga	978
Rhodocytophaga	455076
Siphonobacter	700450
Sporocytophaga	1011
Algivirga	1435426
Flammeovirga	59739
Flexithrix	70992
Luteivirga	1434017
Perexilibacter	442432
Rapidithrix	413963
Adhaeribacter	299566
Hymenobacter	89966
Nibribacter	1649474
Pontibacter	323449
Rufibacter	1379908
Chryseolinea	1433993
Eisenibacter	1937963
Flexibacter	992
Hassallia	482629
Microscilla	1023
Ohtaekwangia	1210119
Thermoflexibacter	1938003
Mooreia	1522130
Raineya	2071614
Arcicella	217140
Arsenicibacter	1914260
Dyadobacter	120831
Emticicia	312278
Fibrella	861914
Fibrisoma	861913
Flectobacillus	101
Fluviimonas	1383890
Lacihabitans	1649462
Larkinella	332157
Leadbetterella	319458
Nibrella	1649473
Persicitalea	442431
Pseudarcicella	1664383
Rhabdobacter	1747773
Rudanella	451373
Runella	105
Spirosoma	107
Taeseokella	1763563
Thermonema	28194
Blattabacterium	34098
Candidatus Brownia	1010679
Candidatus Sulcia	336809
Candidatus Uzinura	670955
Brumimicrobium	200473
Crocinitomix	246873
Fluviicola	332102
Salinirepens	1233041
Wandonia	1115103
Cryomorpha	246876
Luteibaculum	1649465
Owenweeksia	267986
Phaeocystidibacter	1577779
Vicingus	2058169
Actibacter	449462
Aequorivita	153265
Aestuariibaculum	1386924
Aestuariimonas	2109352
Aestuariivivens	1820275
Algibacter	261827
Algitalea	1704274
Antarcticibacterium	2058174
Antarcticimonas	442727
Aquibacter	1502303
Aquimarina	290174
Arcticiflavibacter	1738639
Arenibacter	178469
Ascidiimonas	1853701
Aurantivirga	1737068
Aureimarina	414367
Aureisphaera	1704230
Aureitalea	1176327
Aureivirga	1433990
Bizionia	283785
Capnocytophaga	1016
Cellulophaga	104264
Changchengzhania	2049301
Citreitalea	1534975
Coenonia	78328
Confluentibacter	1763531
Corallibacter	1511643
Costertonia	343334
Croceibacter	216431
Croceitalea	574891
Dokdonia	326319
Eudoraea	446680
Euzebyella	1287916
Flagellimonas	444459
Flavicella	1644102
Flavimarina	1606872
Flavirhabdus	291183
Flavivirga	1209327
Flavobacterium	237
Formosa	225842
Gaetbulibacter	311207
Galbibacter	379068
Gangjinia	1400057
Gelidibacter	49279
Geojedonia	1649451
Gillisia	244698
Gilvibacter	379070
Gramella	292691
Hanstruepera	1707752
Hoppeia	1541817
Hwangdonia	1649460
Hyunsoonleella	1080193
Ichthyenterobacterium	1775694
Jejudonia	1499144
Jejuia	762551
Joostella	453850
Kordia	221065
Kriegella	574892
Lacinutrix	291183
Leeuwenhoekiella	283735
Lutibacter	358023
Lutimonas	449810
Mangrovimonas	1211036
Maribacter	252356
Mariniflexile	527198
Maritimimonas	1403697
Marixanthomonas	387658
Meridianimaribacter	1197472
Mesoflavibacter	444051
Mesonia	232115
Muricauda	111500
Muriicola	762641
Myroides	76831
Neptunitalea	1749071
Nonlabens	363408
Olleya	336276
Pibocella	237372
Planktosalinus	1810932
Polaribacter	52959
Postechiella	1434033
Pricia	1434034
Pseudofulvibacter	1524959
Pseudozobellia	633413
Psychroflexus	83612
Psychroserpens	49277
Robiginitalea	252306
Sabulilitoribacter	1573059
Salegentibacter	143222
Salinimicrobium	561367
Sediminibacter	379072
Sediminicola	389486
Seonamhaeicola	1649495
Sinomicrobium	1434045
Snuella	1235438
Spongiibacterium	444459
Spongiiferula	1819672
Spongiimicrobium	1884867
Spongiimonas	1313213
Spongiivirga	1775471
Subsaxibacter	291181
Subsaximicrobium	291178
Sungkyunkwania	1649498
Tamlana	393005
Tenacibaculum	104267
Ulvibacter	237444
Vitellibacter	153265
Wenyingzhuangia	1518147
Winogradskyella	286104
Xanthomarina	1868329
Yeosuana	288018
Zeaxanthinibacter	561554
Zhouia	561555
Zobellia	112040
Zunongwangia	417127
Ichthyobacterium	1755829
Schleiferia	1333716
Algoriella	1762932
Apibacter	1778601
Bergeyella	59735
Chishuiella	1572663
Chryseobacterium	59732
Cloacibacterium	501783
Cruoricaptor	1433995
Elizabethkingia	308865
Empedobacter	59734
Moheibacter	1572763
Ornithobacterium	28250
Riemerella	34084
Soonwooa	944321
Weeksella	1013
Lentimicrobium	1840214
Anseongella	1773450
Arcticibacter	1288026
Mucilaginibacter	423349
Nubsella	565005
Olivibacter	376469
Parapedobacter	416949
Pedobacter	84567
Pelobium	1903173
Pseudopedobacter	1649482
Pseudosphingobacterium	407021
Solitalea	929509
Sphingobacterium	28453
Chlorobaculum	256319
Chlorobium	1091
Prosthecochloris	1101
Chloroherpeton	100715
Ignavibacterium	795750
Melioribacter	1134403
Aliifodinibius	1397107
Balneola	455358
Fodinibius	1397106
Gracilimonas	649462
Rhodohalobacter	1974209
Soortia	1914110
Longimonas	1829937
Natronotalea	2039627
Rhodothermus	29548
Rubricoccus	907202
Rubrivirga	1434037
Salinibacter	146918
Salisaeta	689697
Bacteriovorax	146784
Halobacteriovorax	1652133
Peredibacter	263370
Bdellovibrio	958
OM27 clade	1302713
Oligoflexus	1553903
Pseudobacteriovorax	1769746
Silvanigrella	2024975
Candidatus Caldatribacterium	1454725
Caldisericum	693074
Caldithrix	187144
Calorithrix	1930613
Arcobacter	28196
Halarcobacter	2321115
Malaciobacter	2321114
Poseidonibacter	2321187
Campylobacter	194
Helicobacter	209
Wolinella	843
Hydrogenimonas	223785
Thiofractor	1227554
Nitratiruptor	269258
Sulfuricurvum	286130
Sulfurimonas	202746
Thiovulum	936
Sulfurospirillum	57665
Nitratifractor	269260
Sulfurovum	265570
Thioreductor	269252
Caminibacter	191301
Lebetimonas	267989
Nautilia	191291
Desulfurella	33001
Hippea	84404
Anaerolinea	233189
Bellilinea	475960
Flexilinea	1769713
Leptolinea	475966
Levilinea	475965
Longilinea	475961
Ornatilinea	1434028
Pelolinea	1649478
Thermanaerothrix	1077886
Thermomarinilinea	1649507
Ardenticatena	1382931
Caldilinea	233191
Litorilinea	1215913
Thermoflexus	1495649
Candidatus Chloroploca	1579476
Candidatus Chlorothrix	257502
Chloroflexus	1107
Chloronema	166588
Oscillochloris	104175
Herpetosiphon	64
Kouleothrix	186475
Roseiflexus	120961
Kallotenue	1508537
Thermobaculum	262406
Nitrolancea	1206748
Sphaerobacter	2056
Thermomicrobium	499
Dehalococcoides	61434
Dehalogenimonas	670486
Dehalobium	391607
Ktedonobacter	363276
Thermogemmatispora	768669
Thermosporothrix	768650
Desulfurispirillum	393029
Candidatus Cloacimonas	456826
Coprothermobacter	68335
Aliterella	1827277
Moorea	619344
Geminobacterium	1982970
Gloeocapsa	102231
Nostoc	1177
Tolypothrix	111782
Candidatus Gloeomargarita	1188227
Geitlerinema	63132
Calenema	1983114
Limnothrix	132605
Candidatus Obscuribacter	1906156
Vampirovibrio	213484
Calditerrivibrio	545865
Deferribacter	53572
Denitrovibrio	117999
Flexistipes	2351
Geovibrio	46200
Mucispirillum	248038
Seleniivibrio	1649493
Deferrisoma	1125862
Deinobacterium	758601
Deinococcus	1298
Truepera	332248
Meiothermus	65551
Oceanithermus	208447
Rhabdothermus	1434036
Thermus	270
Candidatus Babela	1551504
Desulfarculus	453229
Desulfocarbo	1535192
Desulfobacca	60892
Desulfatiglans	1549126
Candidatus Desulfamplus	1246635
Desulfobacter	2289
Desulfobacterium	2295
Desulfobacula	28222
Desulfobotulus	48001
Desulfocella	89342
Desulfoconvexum	1649264
Desulfospira	53328
Desulfotignum	115780
Desulfococcus	896
Desulfonema	45654
Desulfofaba	109169
Desulfofrigus	109166
Desulfoluna	497721
Desulforegula	153027
Candidatus Magnetananas	1141976
Candidatus Magnetoglobus	418098
Desulfatibacillum	218207
Desulfatirhabdium	497742
Desulfatitalea	1303912
Desulfonatronobacter	1417297
Desulfosalsimonas	377149
Desulfosarcina	2299
Candidatus Electronema	1859129
Candidatus Electrothrix	1859128
Desulfobulbus	893
Desulfocapsa	53318
Desulfofustis	51194
Desulfopila	429014
Desulfoprunum	1654934
Desulforhopalus	40413
Desulfotalea	109168
Desulfurivibrio	427922
Candidatus Desulfofervidus	1902583
Desulfomonile	2357
Desulfovermiculus	339721
Desulfomicrobium	898
Desulfonatronum	66848
Desulfonatronospira	488937
Desulfonatronovibrio	53244
Desulfonauticus	206664
Desulfothermus	224474
Desulfoplanes	1634037
Bilophila	35832
Desulfocurvus	700595
Desulfovibrio	872
Halodesulfovibrio	1912771
Lawsonia	41707
Mailhella	1981028
Bradymonas	1779136
Desulfuromonas	890
Geoalkalibacter	392332
Desulfuromusa	37817
Geopsychrobacter	271087
Malonomonas	57039
Pelobacter	18
Geothermobacter	213223
Syntrophotalea	2812025
Citrifermentans	2883512
Geobacter	28231
Geotalea	2910589
Trichlorobacter	115782
Pseudopelobacter	18
Dissulfuribacter	1433998
Dissulfurimicrobium	1769732
Dissulfurirhabdus	1840207
Smithella	182623
Syntrophus	43773
Desulfacinum	35836
Desulforhabdus	39840
Desulfovirga	149711
Syntrophobacter	29526
Thermodesulforhabdus	88358
Syntrophorhabdus	513557
Caldimicrobium	444090
Geothermobacterium	169299
Thermodesulfobacterium	1740
Dictyoglomus	13
Elusimicrobium	423604
Endomicrobium	1408194
Candidatus Entotheonella	93171
Chitinivibrio	1505231
Fibrobacter	832
Acholeplasma	2147
Anaeroplasma	2086
Candidatus Phytoplasma	33926
Acidibacillus	1765682
Alicyclobacillus	29330
Effusibacillus	1502725
Tumebacillus	432330
Aneurinibacillus	55079
Aeribacillus	1055323
Alkalibacillus	331654
Allobacillus	1400133
Amphibacillus	29331
Anaerobacillus	704093
Anoxybacillus	150247
Aquibacillus	1647190
Aquisalibacillus	485576
Aureibacillus	1930791
Bacillus	1386
Caldibacillus	1276290
Calditerricola	373053
Cerasibacillus	227864
Falsibacillus	1270155
Fictibacillus	1329200
Filobacillus	160794
Geobacillus	129337
Gracilibacillus	74385
Halalkalibacillus	392825
Halobacillus	45667
Halolactibacillus	306539
Lentibacillus	175304
Oceanobacillus	182709
Ornithinibacillus	484508
Paraliobacillus	200903
Paucisalibacillus	351094
Piscibacillus	420644
Pontibacillus	289201
Pseudogracilibacillus	1494958
Salimicrobium	351195
Salirhabdus	394505
Saliterribacillus	1434043
Sediminibacillus	482460
Sinibacillus	1649496
Tepidibacillus	1494427
Terribacillus	459532
Thalassobacillus	331971
Ureibacillus	160795
Virgibacillus	84406
Vulcanibacillus	551771
Alteribacillus	1433300
Geomicrobium	767528
Marinococcus	1370
Natribacillus	1150774
Salibacterium	1884429
Salsuginibacillus	427077
Sinobaca	342943
Bhargavaea	941338
Caryophanon	33976
Chryseomicrobium	889388
Chungangia	1246645
Domibacillus	1433999
Filibacter	34100
Jeotgalibacillus	157226
Kurthia	1649
Lysinibacillus	400634
Paenisporosarcina	651660
Planococcus	1372
Planomicrobium	162291
Psychrobacillus	1221880
Rummeliibacillus	648802
Savagea	1655429
Solibacillus	648800
Sporosarcina	1569
Viridibacillus	496496
Alkalicoccus	2005375
Salipaludibacillus	1884449
Salisediminibacterium	1434042
Texcoconibacillus	1649504
Pullulanibacillus	475230
Scopulibacillus	442527
Sporolactobacillus	2077
Terrilactibacillus	1795633
Tuberibacillus	340096
Brevibacillus	55080
Caldalkalibacillus	379065
Desulfuribacillus	1543703
Entomoplasma	46238
Mesoplasma	46239
Candidatus Hepatoplasma	295595
Spiroplasma	2132
Asteroleplasma	2152
Candidatus Stoquefichus	1470349
Catenibacterium	135858
Coprobacillus	100883
Erysipelatoclostridium	3025755
Sharpea	519427
Allobaculum	174708
Breznakia	1854458
Bulleidia	118747
Catenisphaera	1774107
Dielma	1472649
Dubosiella	1937008
Erysipelothrix	1647
Faecalibaculum	1729679
Faecalicoccus	1573536
Faecalitalea	1573534
Holdemanella	1573535
Holdemania	61170
Ileibacterium	1937007
Merdibacter	1935200
Solobacterium	123375
Turicibacter	191303
Exiguobacterium	33986
Haloplasma	471824
Kyrpidia	1129704
Abiotrophia	46123
Aerococcus	1375
Aerosphaera	137460
Bavariicoccus	697279
Dolosicoccus	171413
Eremococcus	171412
Facklamia	66831
Globicatella	13075
Ignavigranum	89092
Alkalibacterium	99906
Allofustis	192987
Alloiococcus	1651
Atopococcus	269773
Atopostipes	292480
Carnobacterium	2747
Desemzia	82800
Dolosigranulum	29393
Granulicatella	117563
Jeotgalibaca	1470540
Lacticigenium	633405
Marinilactibacillus	191769
Pisciglobus	1384499
Trichococcus	82802
Catellicoccus	300418
Enterococcus	1350
Tetragenococcus	51668
Agrilactobacillus	2767875
Amylolactobacillus	2767876
Apilactobacillus	2767877
Bombilactobacillus	2767878
Companilactobacillus	2767879
Dellaglioa	2767880
Fructilactobacillus	2767881
Fructobacillus	559173
Furfurilactobacillus	2767882
Holzapfelia	2767883
Lacticaseibacillus	2759736
Lactiplantibacillus	2767842
Lactobacillus	1578
Lapidilactobacillus	2767884
Latilactobacillus	2767885
Lentilactobacillus	2767893
Leuconostoc	1243
Levilactobacillus	2767886
Ligilactobacillus	2767887
Limosilactobacillus	2742598
Liquorilactobacillus	2767888
Loigolactobacillus	2767889
Oenococcus	46254
Paralactobacillus	1578
Paucilactobacillus	2767890
Pediococcus	1253
Schleiferilactobacillus	2767891
Secundilactobacillus	2767892
Weissella	46255
Brochothrix	2755
Listeria	1637
Floricoccus	1930830
Lactococcus	1357
Lactovum	303226
Pilibacter	337670
Streptococcus	1301
Vagococcus	2737
