Desulfovibrio gigas	879
Desulfovibrio indonesiensis	54767
Desulfovibrio salexigens	880
Desulfovibrio vietnamensis	201571
Thermodesulforhabdus n.	nan
Acholeplasma axanthum	29552
Acholeplasma modicum	2150
Candidatus Phytoplasma (plant	nan
Bacillus azotoformans	1454
Bacillus circulans	1397
Bacillus ginsenggisoli	363871
Bacillus halodurans	86665
Bacillus megaterium	nan
Bacillus meqaterium	nan
Bacillus oceani	1291552
Bacillus oryzae	485589
Bacillus persicus	930146
Bacillus phage	nan
Bacillus pseudalcaliphilus	79884
Bacillus virus	nan
[Renibacterium] salmoninarum group salmoninarum	nan
[Mycoplasma] group capricolum	2095
[Mycoplasma] group cottewii	51364
[Mycoplasma] group leachii	2105
[Mycoplasma] group mycoides	2102
[Mycoplasma] group putrefaciens	2123
[Mycoplasma] group yeatsii	51365
Erysipelotrichaceae UCG-002 bacterium	nan
Erysipelotrichaceae UCG-003 bacterium	2049044
[Anaerorhabdus] furcosa group furcosa	118967
[Clostridium] innocuum group aff.	nan
[Clostridium] innocuum group innocuum	1522
Lacticigenium naphtae	515351
Lactobacillus prophage	nan
Listeria phage	nan
Streptococcus phage	nan
Mycoplasma agalactiae	2110
Mycoplasma arthritidis	2111
Mycoplasma bovoculi	45362
Mycoplasma californicum	2113
Mycoplasma canis	29555
Mycoplasma cynos	171284
Mycoplasma flocculare	2128
Mycoplasma girerdii	1318617
Mycoplasma haemobos	432608
Mycoplasma hominis	2098
Mycoplasma hyopneumoniae	2099
Mycoplasma hyorhinis	2100
Mycoplasma iowae	2116
Mycoplasma moatsii	1278300
Mycoplasma orale	2121
Mycoplasma phocae	142651
Mycoplasma pneumoniae	2104
Mycoplasma preputii	547987
Fontibacillus pullulanolyticus	1655242
Paenibacillus cucumis	1776858
Auricoccus-Abyssicoccus albus	1817405
Auricoccus-Abyssicoccus indicus	nan
Staphylococcus vitulinus	71237
Clostridium sensu stricto 10 swellfunianum	1367462
Clostridium sensu stricto 11 acetobutylicum	1488
Clostridium sensu stricto 11 amazonense	1648214
Clostridium sensu stricto 11 aurantibutyricum	36839
Clostridium sensu stricto 11 collagenovorans	29357
Clostridium sensu stricto 11 felsineum	36839
Clostridium sensu stricto 11 guangxiense	1662055
