D_4__Acanthopleuribacteraceae	533207
D_4__Acaryochloridaceae	1890429
D_4__Acetobacteraceae	433
D_4__Acholeplasmataceae	2146
D_4__Acidaminococcaceae	909930
D_4__Acidiferrobacteraceae	1692041
D_4__Acidilobaceae	871007
D_4__Acidimicrobiaceae	84994
D_4__Acidithiobacillaceae	225058
D_4__Acidothermaceae	85032
D_4__Actinomarinaceae	1389452
D_4__Actinomycetaceae	2049
D_4__Actinomycetales Incertae Sedis	38987
D_4__Actinospicaceae	414713
D_4__Aerococcaceae	186827
D_4__Aeromonadaceae	84642
D_4__Akkermansiaceae	1647988
D_4__Alcanivoracaceae	224372
D_4__Algiphilaceae	1266054
D_4__Alicyclobacillaceae	186823
D_4__Amoebophilaceae	1501348
D_4__Anaerolineaceae	292628
D_4__Anaeroplasmataceae	186333
D_4__Anaplasmataceae	942
D_4__Aquificaceae	64898
D_4__Archaeoglobaceae	2232
D_4__Archangiaceae	39
D_4__Arcobacteraceae	2808963
D_4__Ardenticatenaceae	1382930
D_4__Arenicellaceae	1617891
D_4__Armatimonadaceae	1042314
D_4__Atopobiaceae	1643824
D_4__Azospirillaceae	2829815
D_4__Babeliaceae	2497645
D_4__Bacillaceae	186817
D_4__Bacteriovoracaceae	263369
D_4__Bacteroidaceae	815
D_4__Bacteroidales Incertae Sedis	333046
D_4__Balneolaceae	1813606
D_4__Barnesiellaceae	2005519
D_4__Bdellovibrionaceae	213483
D_4__Beggiatoaceae	135617
D_4__Beijerinckiaceae	45404
D_4__Bernardetiaceae	1937968
D_4__Beutenbergiaceae	125316
D_4__Bifidobacteriaceae	31953
D_4__Blattabacteriaceae	39782
D_4__Bogoriellaceae	145358
D_4__Brachyspiraceae	143786
D_4__Bradymonadaceae	1779135
D_4__Brevibacteriaceae	85019
D_4__Brevinemataceae	1100104
D_4__Brocadiaceae	1127830
D_4__Burkholderiaceae	119060
D_4__Caldicoprobacteraceae	715221
D_4__Caldilineaceae	475964
D_4__Caldisericaceae	693073
D_4__Calditrichaceae	1962854
D_4__Campylobacteraceae	72294
D_4__Campylobacterales Incertae Sedis	438853
D_4__Candidatus Raymondbacteria	1817809
D_4__Cardiobacteriaceae	868
D_4__Carnobacteriaceae	186828
D_4__Catenulisporaceae	414877
D_4__Caulobacteraceae	76892
D_4__Celerinatantimonadaceae	412032
D_4__Cellulomonadaceae	85016
D_4__Cellvibrionaceae	1706371
D_4__Chamaesiphonaceae	1890431
D_4__Chitinivibrionaceae	1505234
D_4__Chitinophagaceae	563835
D_4__Chlamydiaceae	809
D_4__Chlamydiales Incertae Sedis	89329
D_4__Chlorobiaceae	191412
D_4__Chloroflexaceae	1106
D_4__Christensenellaceae	990719
D_4__Chromatiaceae	1046
D_4__Chromobacteriaceae	1499392
D_4__Chrysiogenaceae	189770
D_4__Chthoniobacteraceae	1836792
D_4__Chthonomonadaceae	1077264
D_4__Clostridiaceae	31979
D_4__Clostridiales Incertae Sedis	538999
D_4__Coleofasciculaceae	1892251
D_4__Colwelliaceae	267889
D_4__Competibacteraceae	1400857
D_4__Coprothermobacteraceae	2138247
D_4__Coriobacteriaceae	84107
D_4__Corynebacteriaceae	1653
D_4__Corynebacteriales Incertae Sedis	697024
D_4__Coxiellaceae	118968
D_4__Criblamydiaceae	412447
D_4__Crocinitomicaceae	1853230
D_4__Cryomorphaceae	246874
D_4__Cryptosporangiaceae	622454
D_4__Cyanobacteriaceae	2815910
D_4__Cyanobiaceae	2881426
D_4__Cyclobacteriaceae	563798
D_4__Cytophagaceae	89373
D_4__Deferribacteraceae	191394
D_4__Defluviitaleaceae	1185407
D_4__Dehalococcoidaceae	1202464
D_4__Deinococcaceae	183710
D_4__Demequinaceae	1042322
D_4__Dermabacteraceae	85020
D_4__Dermacoccaceae	145357
D_4__Dermatophilaceae	85018
D_4__Desulfarculaceae	453228
D_4__Desulfobacteraceae	213119
D_4__Desulfobulbaceae	213121
D_4__Desulfofervidaceae	1902584
D_4__Desulfohalobiaceae	213117
D_4__Desulfomicrobiaceae	213116
D_4__Desulfonatronaceae	224380
D_4__Desulfovibrionaceae	194924
D_4__Desulfurellaceae	117942
D_4__Desulfurobacteriaceae	558314
D_4__Desulfurococcaceae	2272
D_4__Desulfuromonadaceae	213421
D_4__Devosiaceae	2831106
D_4__Dictyoglomaceae	203488
D_4__Dietziaceae	85029
D_4__Dysgonomonadaceae	2005520
D_4__Ectothiorhodospiraceae	72276
D_4__Eggerthellaceae	1643826
D_4__Elioraeaceae	2690195
D_4__Elusimicrobiaceae	641876
D_4__Emcibacteraceae	2066491
D_4__Endomicrobiaceae	1783343
D_4__Endozoicomonadaceae	2066474
D_4__Enterobacteriaceae	543
D_4__Enterococcaceae	81852
D_4__Entomoplasmataceae	33925
D_4__Erysipelotrichaceae	128827
D_4__Eubacteriaceae	186806
D_4__Euzebyaceae	908622
D_4__Ferroplasmaceae	90142
D_4__Ferrovaceae	1442156
D_4__Fervidicoccaceae	685949
D_4__Fervidobacteriaceae	1643950
D_4__Fibrobacteraceae	204431
D_4__Fimbriimonadaceae	1663426
D_4__Flammeovirgaceae	200667
D_4__Flavobacteriaceae	49546
D_4__Flavobacteriales Incertae Sedis	313602
D_4__Francisellaceae	34064
D_4__Frankiaceae	74712
D_4__Fusobacteriaceae	203492
D_4__Gaiellaceae	1154585
D_4__Gallionellaceae	90627
D_4__Geminicoccaceae	2066434
D_4__Gemmataceae	1914233
D_4__Gemmatimonadaceae	219687
D_4__Geobacteraceae	213422
D_4__Geodermatophilaceae	85030
D_4__Gloeobacteraceae	1890422
D_4__Glycomycetaceae	85034
D_4__Gracilibacteraceae	541019
D_4__Hahellaceae	224379
D_4__Halanaerobiaceae	972
D_4__Haliangiaceae	224464
D_4__Halieaceae	1706372
D_4__Halobacteriaceae	2236
D_4__Halobacteroidaceae	53434
D_4__Halococcaceae	1963270
D_4__Haloferacaceae	1644056
D_4__Halomonadaceae	28256
D_4__Haloplasmataceae	471823
D_4__Halothiobacillaceae	255526
D_4__Helicobacteraceae	72293
D_4__Heliobacteriaceae	31984
D_4__Herpetosiphonaceae	189773
D_4__Holophagaceae	574976
D_4__Holosporaceae	44746
D_4__Hydrogenophilaceae	206349
D_4__Hydrogenothermaceae	224027
D_4__Hymenobacteraceae	1853232
D_4__Hyphomicrobiaceae	45401
D_4__Hyphomonadaceae	69657
D_4__Iamiaceae	633392
D_4__Idiomarinaceae	267893
D_4__Ignavibacteriaceae	795749
D_4__Ilumatobacteraceae	2448023
D_4__Immundisolibacteraceae	1934946
D_4__Intrasporangiaceae	85021
D_4__Iodidimonadaceae	2066485
D_4__Isosphaeraceae	1763524
D_4__Jonesiaceae	85022
D_4__Kaistiaceae	2831111
D_4__Kallotenuaceae	1508536
D_4__Kangiellaceae	1920240
D_4__Kiloniellaceae	597359
D_4__Kineosporiaceae	83778
D_4__Kiritimatiellaceae	1921783
D_4__Kordiimonadaceae	1331809
D_4__Kosmotogaceae	1643948
D_4__Ktedonobacteraceae	388449
D_4__Lachnospiraceae	186803
D_4__Lactobacillaceae	33958
D_4__Legionellaceae	444
D_4__Lentimicrobiaceae	1840213
D_4__Lentisphaeraceae	566277
D_4__Leptolyngbyaceae	1890438
D_4__Leptospiraceae	170
D_4__Leptotrichiaceae	1129771
D_4__Leuconostocaceae	33958
D_4__Limnochordaceae	1676650
D_4__Listeriaceae	186820
D_4__Litoricolaceae	449732
D_4__Longimicrobiaceae	1804993
D_4__Magnetococcaceae	1191479
D_4__Marinifilaceae	1573805
D_4__Marinilabiliaceae	558415
D_4__Marinobacteraceae	2887365
D_4__Mariprofundaceae	580372
D_4__Melioribacteraceae	1334117
D_4__Mesoaciditogaceae	1769717
D_4__Methanobacteriaceae	2159
