assignment,cluster,id,name,selected,shared name,taxonomy,value
strong,0,JQ452604.1.1398,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,JQ452604.1.1398
strong,0,JQ447614.1.1398,unclassified_Neisseria,false,unclassified_Neisseria,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Neisseria;unclassified_Neisseria,JQ447614.1.1398
strong,0,JQ468013.1.1397,Rothia_dentocariosa,false,Rothia_dentocariosa,Root;Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Micrococcaceae;Rothia;Rothia_dentocariosa,JQ468013.1.1397
strong,0,HQ804994.1.1438,unclassified_Rothia,false,unclassified_Rothia,Root;Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Micrococcaceae;Rothia;unclassified_Rothia,HQ804994.1.1438
strong,1,JF241367.1.1381,unclassified_Bacteria,false,unclassified_Bacteria,Root;Bacteria;unclassified_Bacteria,JF241367.1.1381
strong,0,JF219657.1.1381,unclassified_Actinomycetia,false,unclassified_Actinomycetia,Root;Bacteria;Actinobacteriota;Actinomycetia;unclassified_Actinomycetia,JF219657.1.1381
strong,0,GU561366.1.1374,unclassified_Leptotrichia,false,unclassified_Leptotrichia,Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;unclassified_Leptotrichia,GU561366.1.1374
strong,1,HQ780549.1.1446,unclassified_Dysosmobacter,false,unclassified_Dysosmobacter,Root;Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Dysosmobacter;unclassified_Dysosmobacter,HQ780549.1.1446
strong,1,FJ363204.1.1363,Bacteroides_stercoris,false,Bacteroides_stercoris,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides_stercoris,FJ363204.1.1363
strong,0,JQ462373.1.1304,Rothia_dentocariosa,false,Rothia_dentocariosa,Root;Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Micrococcaceae;Rothia;Rothia_dentocariosa,JQ462373.1.1304
strong,1,FM996743.1.1462,Actinomyces_graevenitzii,false,Actinomyces_graevenitzii,Root;Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces_graevenitzii,FM996743.1.1462
strong,1,HQ805067.1.1470,unclassified_Gemella,false,unclassified_Gemella,Root;Bacteria;Firmicutes;Bacilli;Staphylococcales;Gemellaceae;Gemella;unclassified_Gemella,HQ805067.1.1470
strong,1,DQ341410.1.1477,unclassified_Tannerella,false,unclassified_Tannerella,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Tannerella;unclassified_Tannerella,DQ341410.1.1477
strong,0,HM269617.1.1370,Actinomyces_sp002999235,false,Actinomyces_sp002999235,Root;Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces_sp002999235,HM269617.1.1370
strong,0,JQ467044.1.1421,Centipeda_sp000315545,false,Centipeda_sp000315545,Root;Bacteria;Firmicutes_C;Negativicutes;Selenomonadales;Selenomonadaceae;Centipeda;Centipeda_sp000315545,JQ467044.1.1421
strong,0,AY282578.1.1283,Peptidiphaga_sp000466165,false,Peptidiphaga_sp000466165,Root;Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Actinomycetaceae;Peptidiphaga;Peptidiphaga_sp000466165,AY282578.1.1283
strong,0,JQ467563.1.1401,Peptidiphaga_sp000466165,false,Peptidiphaga_sp000466165,Root;Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Actinomycetaceae;Peptidiphaga;Peptidiphaga_sp000466165,JQ467563.1.1401
strong,1,JQ455294.1.1410,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,JQ455294.1.1410
strong,1,JF139928.1.1354,unclassified_Lactobacillales,false,unclassified_Lactobacillales,Root;Bacteria;Firmicutes;Bacilli;Lactobacillales;unclassified_Lactobacillales,JF139928.1.1354
strong,1,JQ453189.1.1380,unclassified_Neisseria,false,unclassified_Neisseria,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Neisseria;unclassified_Neisseria,JQ453189.1.1380
strong,0,FJ470591.1.1499,unclassified_Pauljensenia,false,unclassified_Pauljensenia,Root;Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Actinomycetaceae;Pauljensenia;unclassified_Pauljensenia,FJ470591.1.1499
strong,1,HQ766686.1.1437,unclassified_Haemophilus_D,false,unclassified_Haemophilus_D,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus_D;unclassified_Haemophilus_D,HQ766686.1.1437
strong,0,EU767381.1.1373,unclassified_Haemophilus_D,false,unclassified_Haemophilus_D,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus_D;unclassified_Haemophilus_D,EU767381.1.1373
strong,0,GU086178.1.1311,Leptotrichia_buccalis,false,Leptotrichia_buccalis,Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;Leptotrichia_buccalis,GU086178.1.1311
strong,0,JQ454812.1.1398,unclassified_Porphyromonas,false,unclassified_Porphyromonas,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;unclassified_Porphyromonas,JQ454812.1.1398
strong,0,HQ807545.1.1449,unclassified_Veillonellales,false,unclassified_Veillonellales,Root;Bacteria;Firmicutes_C;Negativicutes;Veillonellales;unclassified_Veillonellales,HQ807545.1.1449
strong,0,AF481220.1.1480,Oribacterium_sp000160135,false,Oribacterium_sp000160135,Root;Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Oribacterium;Oribacterium_sp000160135,AF481220.1.1480
strong,0,HQ761535.1.1434,unclassified_Fusobacterium,false,unclassified_Fusobacterium,Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;unclassified_Fusobacterium,HQ761535.1.1434
strong,0,AF481207.1.1480,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,AF481207.1.1480
strong,0,HE681322.1.1627,unclassified_Centipeda,false,unclassified_Centipeda,Root;Bacteria;Firmicutes_C;Negativicutes;Selenomonadales;Selenomonadaceae;Centipeda;unclassified_Centipeda,HE681322.1.1627
strong,0,JQ453043.1.1383,Rothia_dentocariosa,false,Rothia_dentocariosa,Root;Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Micrococcaceae;Rothia;Rothia_dentocariosa,JQ453043.1.1383
strong,0,JQ450525.1.1381,Capnocytophaga_sp000466425,false,Capnocytophaga_sp000466425,Root;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;Capnocytophaga_sp000466425,JQ450525.1.1381
strong,0,JF177522.1.1335,unclassified_Leptotrichia_A,false,unclassified_Leptotrichia_A,Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia_A;unclassified_Leptotrichia_A,JF177522.1.1335
strong,1,GU227213.1.1439,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,GU227213.1.1439
strong,1,JN713328.1.1506,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,JN713328.1.1506
strong,1,AB182485.1.1494,Prevotella_multiformis,false,Prevotella_multiformis,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella_multiformis,AB182485.1.1494
strong,1,AY331415.1.1454,unclassified_Prevotella,false,unclassified_Prevotella,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;unclassified_Prevotella,AY331415.1.1454
strong,1,JQ470760.1.1401,unclassified_Prevotella,false,unclassified_Prevotella,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;unclassified_Prevotella,JQ470760.1.1401
strong,1,HQ680854.1.1393,unclassified_Haemophilus,false,unclassified_Haemophilus,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus;unclassified_Haemophilus,HQ680854.1.1393
strong,0,HQ890331.1.1562,unclassified_Campylobacter_A,false,unclassified_Campylobacter_A,Root;Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter_A;unclassified_Campylobacter_A,HQ890331.1.1562
strong,1,AY596468.1.1492,Cardiobacterium_valvarum,false,Cardiobacterium_valvarum,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales;Cardiobacteriaceae;Cardiobacterium;Cardiobacterium_valvarum,AY596468.1.1492
strong,0,FJ976418.1.1327,unclassified_Fusobacterium,false,unclassified_Fusobacterium,Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;unclassified_Fusobacterium,FJ976418.1.1327
strong,0,JQ456223.1.1382,unclassified_Porphyromonas,false,unclassified_Porphyromonas,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;unclassified_Porphyromonas,JQ456223.1.1382
strong,0,GU227177.1.1456,Peptidiphaga_sp000466165,false,Peptidiphaga_sp000466165,Root;Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Actinomycetaceae;Peptidiphaga;Peptidiphaga_sp000466165,GU227177.1.1456
strong,1,AX954527.16411.17939,Streptococcus_agalactiae,false,Streptococcus_agalactiae,Root;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus_agalactiae,AX954527.16411.17939
strong,1,AM990992.2181279.2182758,unclassified_Bacilli,false,unclassified_Bacilli,Root;Bacteria;Firmicutes;Bacilli;unclassified_Bacilli,AM990992.2181279.2182758
strong,0,JQ467292.1.1350,Corynebacterium_matruchotii,false,Corynebacterium_matruchotii,Root;Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Mycobacteriaceae;Corynebacterium;Corynebacterium_matruchotii,JQ467292.1.1350
strong,1,JQ468546.1.1400,unclassified_Porphyromonas,false,unclassified_Porphyromonas,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;unclassified_Porphyromonas,JQ468546.1.1400
strong,0,AJ421779.1.1522,Pauljensenia_cardiffensis,false,Pauljensenia_cardiffensis,Root;Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Actinomycetaceae;Pauljensenia;Pauljensenia_cardiffensis,AJ421779.1.1522
strong,0,JQ452545.1.1417,Corynebacterium_matruchotii,false,Corynebacterium_matruchotii,Root;Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Mycobacteriaceae;Corynebacterium;Corynebacterium_matruchotii,JQ452545.1.1417
strong,0,JQ452600.1.1310,Leptotrichia_hofstadii,false,Leptotrichia_hofstadii,Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;Leptotrichia_hofstadii,JQ452600.1.1310
strong,1,EF071236.1.1410,unclassified_Faecalibacterium,false,unclassified_Faecalibacterium,Root;Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;unclassified_Faecalibacterium,EF071236.1.1410
strong,1,AY980283.1.1354,Bacteroides_sp900761785,false,Bacteroides_sp900761785,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides_sp900761785,AY980283.1.1354
strong,0,JQ464095.1.1368,Leptotrichia_hongkongensis,false,Leptotrichia_hongkongensis,Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;Leptotrichia_hongkongensis,JQ464095.1.1368
strong,0,JQ456698.1.1395,unclassified_Veillonella,false,unclassified_Veillonella,Root;Bacteria;Firmicutes_C;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;unclassified_Veillonella,JQ456698.1.1395
strong,1,JQ478147.1.1397,Prevotella_marshii,false,Prevotella_marshii,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella_marshii,JQ478147.1.1397
strong,0,HQ775013.1.1449,Prevotella_nigrescens,false,Prevotella_nigrescens,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella_nigrescens,HQ775013.1.1449
strong,1,EU185432.1.1376,Haemophilus_seminalis,false,Haemophilus_seminalis,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus;Haemophilus_seminalis,EU185432.1.1376
strong,0,JQ448099.1.1406,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,JQ448099.1.1406
strong,0,JQ447633.1.1398,Kingella_B_oralis,false,Kingella_B_oralis,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Kingella_B;Kingella_B_oralis,JQ447633.1.1398
strong,1,GQ011154.1.1359,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,GQ011154.1.1359
strong,1,JQ449530.1.1397,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,JQ449530.1.1397
strong,1,JN379053.1.1485,unclassified_Parvimonas,false,unclassified_Parvimonas,Root;Bacteria;Firmicutes_A;Clostridia;Tissierellales;Peptoniphilaceae;Parvimonas;unclassified_Parvimonas,JN379053.1.1485
strong,1,JQ457721.1.1392,unclassified_Bacteria,false,unclassified_Bacteria,Root;Bacteria;unclassified_Bacteria,JQ457721.1.1392
strong,1,JQ451964.1.1414,unclassified_Porphyromonas,false,unclassified_Porphyromonas,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;unclassified_Porphyromonas,JQ451964.1.1414
strong,1,AY349381.1.1530,unclassified_Neisseriaceae,false,unclassified_Neisseriaceae,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;unclassified_Neisseriaceae,AY349381.1.1530
strong,1,DQ806057.1.1389,unclassified_Faecalibacterium,false,unclassified_Faecalibacterium,Root;Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;unclassified_Faecalibacterium,DQ806057.1.1389
strong,0,AGDV01000021.419013.420545,Treponema_B_denticola,false,Treponema_B_denticola,Root;Bacteria;Spirochaetota;Spirochaetia;Treponematales;Treponemataceae;Treponema_B;Treponema_B_denticola,AGDV01000021.419013.420545
strong,1,JQ447642.1.1395,unclassified_Porphyromonas,false,unclassified_Porphyromonas,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;unclassified_Porphyromonas,JQ447642.1.1395
strong,1,JF142142.1.1370,unclassified_Lactobacillales,false,unclassified_Lactobacillales,Root;Bacteria;Firmicutes;Bacilli;Lactobacillales;unclassified_Lactobacillales,JF142142.1.1370
strong,1,AGZS01000006.219616.221143,Scardovia_wiggsiae,false,Scardovia_wiggsiae,Root;Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Bifidobacteriaceae;Scardovia;Scardovia_wiggsiae,AGZS01000006.219616.221143
strong,1,JQ452129.1.1342,Actinomyces_gerencseriae,false,Actinomyces_gerencseriae,Root;Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces_gerencseriae,JQ452129.1.1342
strong,1,DQ003615.1.1445,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,DQ003615.1.1445
strong,0,GM884236.1.1496,Treponema_C_maltophilum,false,Treponema_C_maltophilum,Root;Bacteria;Spirochaetota;Spirochaetia;Treponematales;Treponemataceae;Treponema_C;Treponema_C_maltophilum,GM884236.1.1496
strong,0,JF220976.1.1376,unclassified_Gemella,false,unclassified_Gemella,Root;Bacteria;Firmicutes;Bacilli;Staphylococcales;Gemellaceae;Gemella;unclassified_Gemella,JF220976.1.1376
strong,1,JQ467015.1.1402,unclassified_Haemophilus_D,false,unclassified_Haemophilus_D,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus_D;unclassified_Haemophilus_D,JQ467015.1.1402
strong,0,JQ456231.1.1256,unclassified_Haemophilus_D,false,unclassified_Haemophilus_D,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus_D;unclassified_Haemophilus_D,JQ456231.1.1256
strong,0,KF444249.1.1337,Fusobacterium_animalis,false,Fusobacterium_animalis,Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium_animalis,KF444249.1.1337
strong,1,JQ455491.1.1361,Actinomyces_johnsonii,false,Actinomyces_johnsonii,Root;Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces_johnsonii,JQ455491.1.1361
strong,0,GQ007787.1.1346,Rothia_aeria,false,Rothia_aeria,Root;Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Micrococcaceae;Rothia;Rothia_aeria,GQ007787.1.1346
strong,1,JQ476891.1.1391,unclassified_Capnocytophaga,false,unclassified_Capnocytophaga,Root;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;unclassified_Capnocytophaga,JQ476891.1.1391
strong,0,JQ451834.1.1300,unclassified_Capnocytophaga,false,unclassified_Capnocytophaga,Root;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;unclassified_Capnocytophaga,JQ451834.1.1300
strong,1,GQ025667.1.1361,Prevotella_pallens,false,Prevotella_pallens,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella_pallens,GQ025667.1.1361
strong,0,JQ456217.1.1331,Lautropia_mirabilis,false,Lautropia_mirabilis,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Lautropia;Lautropia_mirabilis,JQ456217.1.1331
strong,0,JN175349.1.1416,Neisseria_elongata,false,Neisseria_elongata,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Neisseria;Neisseria_elongata,JN175349.1.1416
strong,1,AY944134.1.1453,Prevotella_koreensis,false,Prevotella_koreensis,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella_koreensis,AY944134.1.1453
strong,1,EU663606.1.1455,Prevotella_koreensis,false,Prevotella_koreensis,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella_koreensis,EU663606.1.1455
strong,1,JF058250.1.1351,Haemophilus_A_sputorum,false,Haemophilus_A_sputorum,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus_A;Haemophilus_A_sputorum,JF058250.1.1351
strong,1,GQ007910.1.1347,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,GQ007910.1.1347
strong,1,JX993435.1.1404,Streptococcus_anginosus_C,false,Streptococcus_anginosus_C,Root;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus_anginosus_C,JX993435.1.1404
strong,0,JF192767.1.1359,Prevotella_sp018127805,false,Prevotella_sp018127805,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella_sp018127805,JF192767.1.1359
strong,0,GU940721.1.1398,unclassified_Actinomyces,false,unclassified_Actinomyces,Root;Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;unclassified_Actinomyces,GU940721.1.1398
strong,0,DQ003627.1.1460,unclassified_Centipeda,false,unclassified_Centipeda,Root;Bacteria;Firmicutes_C;Negativicutes;Selenomonadales;Selenomonadaceae;Centipeda;unclassified_Centipeda,DQ003627.1.1460
strong,0,JQ471193.1.1440,unclassified_Haemophilus,false,unclassified_Haemophilus,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus;unclassified_Haemophilus,JQ471193.1.1440
strong,0,JQ452067.1.1395,unclassified_Pasteurellaceae,false,unclassified_Pasteurellaceae,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;unclassified_Pasteurellaceae,JQ452067.1.1395
strong,0,ATFN01000012.285381.286903,Prevotella_oralis,false,Prevotella_oralis,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella_oralis,ATFN01000012.285381.286903
strong,0,DQ012296.1.1485,Capnocytophaga_bilenii,false,Capnocytophaga_bilenii,Root;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;Capnocytophaga_bilenii,DQ012296.1.1485
strong,1,HM021549.1.1459,unclassified_Streptococcus,false,unclassified_Streptococcus,Root;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;unclassified_Streptococcus,HM021549.1.1459
strong,0,JF150501.1.1356,unclassified_Fusobacterium,false,unclassified_Fusobacterium,Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;unclassified_Fusobacterium,JF150501.1.1356
strong,0,FJ204241.1.1419,Treponema_medium,false,Treponema_medium,Root;Bacteria;Spirochaetota;Spirochaetia;Treponematales;Treponemataceae;Treponema;Treponema_medium,FJ204241.1.1419
strong,1,JF131062.1.1361,Haemophilus_A_parahaemolyticus,false,Haemophilus_A_parahaemolyticus,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus_A;Haemophilus_A_parahaemolyticus,JF131062.1.1361
strong,0,FM997621.1.1433,Alloprevotella_tannerae,false,Alloprevotella_tannerae,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Alloprevotella;Alloprevotella_tannerae,FM997621.1.1433
strong,1,AY850110.1.1382,Dialister_micraerophilus,false,Dialister_micraerophilus,Root;Bacteria;Firmicutes_C;Negativicutes;Veillonellales;Dialisteraceae;Dialister;Dialister_micraerophilus,AY850110.1.1382
strong,1,HQ792937.1.1430,Phocaeicola_coprocola,false,Phocaeicola_coprocola,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola_coprocola,HQ792937.1.1430
strong,1,EU772975.1.1380,Phocaeicola_massiliensis,false,Phocaeicola_massiliensis,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola_massiliensis,EU772975.1.1380
strong,0,HQ774970.1.1472,Selenomonas_sputigena,false,Selenomonas_sputigena,Root;Bacteria;Firmicutes_C;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas;Selenomonas_sputigena,HQ774970.1.1472
strong,1,FM997525.1.1430,Porphyromonas_catoniae,false,Porphyromonas_catoniae,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;Porphyromonas_catoniae,FM997525.1.1430
strong,1,JF148184.1.1360,unclassified_Porphyromonas,false,unclassified_Porphyromonas,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;unclassified_Porphyromonas,JF148184.1.1360
strong,1,BAAV01001391.255.1549,Mitsuokella_multacida,false,Mitsuokella_multacida,Root;Bacteria;Firmicutes_C;Negativicutes;Selenomonadales;Selenomonadaceae;Mitsuokella;Mitsuokella_multacida,BAAV01001391.255.1549
strong,1,HM557329.1.1373,unclassified_Ralstonia,false,unclassified_Ralstonia,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia;unclassified_Ralstonia,HM557329.1.1373
strong,0,JQ473014.1.1405,unclassified_Treponema,false,unclassified_Treponema,Root;Bacteria;Spirochaetota;Spirochaetia;Treponematales;Treponemataceae;Treponema;unclassified_Treponema,JQ473014.1.1405
strong,0,AFZF02000009.131503.133019,Peptoanaerobacter_stomatis,false,Peptoanaerobacter_stomatis,Root;Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Filifactoraceae;Peptoanaerobacter;Peptoanaerobacter_stomatis,AFZF02000009.131503.133019
strong,1,EU467709.1.1380,Bacteroides_stercoris,false,Bacteroides_stercoris,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides_stercoris,EU467709.1.1380
strong,1,EU772886.1.1397,Bacteroides_stercoris,false,Bacteroides_stercoris,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides_stercoris,EU772886.1.1397
strong,1,JQ475367.1.1393,unclassified_Burkholderiaceae,false,unclassified_Burkholderiaceae,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;unclassified_Burkholderiaceae,JQ475367.1.1393
strong,0,JQ475289.1.1383,Johnsonella_ignava,false,Johnsonella_ignava,Root;Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Johnsonella;Johnsonella_ignava,JQ475289.1.1383
strong,1,JQ474189.1.1410,unclassified_Treponema,false,unclassified_Treponema,Root;Bacteria;Spirochaetota;Spirochaetia;Treponematales;Treponemataceae;Treponema;unclassified_Treponema,JQ474189.1.1410
strong,0,JF134772.1.1333,Leptotrichia_A_sp001274535,false,Leptotrichia_A_sp001274535,Root;Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia_A;Leptotrichia_A_sp001274535,JF134772.1.1333
strong,0,JQ467119.1.1385,unclassified_Porphyromonas,false,unclassified_Porphyromonas,Root;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;unclassified_Porphyromonas,JQ467119.1.1385
strong,1,JQ476717.1.1384,unclassified_Stomatobaculum,false,unclassified_Stomatobaculum,Root;Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Stomatobaculum;unclassified_Stomatobaculum,JQ476717.1.1384
strong,1,HM303837.1.1381,Centipeda_sp000315545,false,Centipeda_sp000315545,Root;Bacteria;Firmicutes_C;Negativicutes;Selenomonadales;Selenomonadaceae;Centipeda;Centipeda_sp000315545,HM303837.1.1381
strong,0,DQ003618.1.1465,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,DQ003618.1.1465
strong,1,AF287808.1.1408,unclassified_Root,false,unclassified_Root,Root;unclassified_Root,AF287808.1.1408
strong,1,JQ460182.1.1421,unclassified_Veillonella,false,unclassified_Veillonella,Root;Bacteria;Firmicutes_C;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;unclassified_Veillonella,JQ460182.1.1421
strong,1,JQ462419.1.1392,unclassified_Capnocytophaga,false,unclassified_Capnocytophaga,Root;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;unclassified_Capnocytophaga,JQ462419.1.1392
strong,1,EU706241.1.1234,Comamonas_acidovorans,false,Comamonas_acidovorans,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Comamonas;Comamonas_acidovorans,EU706241.1.1234
strong,1,GU731299.1.1390,unclassified_Comamonas,false,unclassified_Comamonas,Root;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Comamonas;unclassified_Comamonas,GU731299.1.1390
